review_id,appid,lang,steam_language,eligible_target_buckets,precision_tiers,matched_keyword_families,text_len
154403400,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,28
154436369,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,47
154570041,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,402
155165393,1517290,en,english,access_exclusion,broad,access_exclusion:broad:kernel,76
155270121,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,432
155507965,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,76
156124449,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,23
156753410,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,61
157424217,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,41
157541739,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,113
157795779,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,60
157900243,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,145
158078655,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,65
158112623,1517290,en,english,access_exclusion,broad,access_exclusion:broad:UEFI,55
158264426,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,55
158534765,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,438
160473324,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,779
160545843,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,103
160959368,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,383
161097886,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,191
161256468,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,475
161279555,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,720
161410040,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,65
161840571,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,267
162443841,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,121
162882792,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,136
163015140,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,137
163838330,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,860
164357266,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,24
164795777,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,162
164953731,1517290,en,english,access_exclusion,broad,access_exclusion:broad:motherboard,227
165287432,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,37
165368290,1517290,en,english,access_exclusion,broad,access_exclusion:broad:motherboard,156
165748073,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,26
165844243,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,738
166296730,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,47
167465973,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,18
167599909,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,282
167602562,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,138
168193416,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,327
168405831,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,529
168469955,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,2801
168524743,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,101
168599440,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,86
168693870,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,560
168857044,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,42
169179970,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,169
169279045,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,485
169615933,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,79
169944888,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,68
170198165,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,321
170292915,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,49
170581177,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,169
170655521,1517290,en,english,access_exclusion,broad,access_exclusion:broad:motherboard,375
170715354,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,118
170827003,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,186
171129066,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,153
171511102,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,46
171849992,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,454
171915983,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,34
172322775,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,29
172468039,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,8
173518526,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,263
173574610,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,60
173583638,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,23
174094211,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,68
174510538,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:TPM,103
175563940,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,33
176106248,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,64
176462176,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,74
176531948,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,172
176780615,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,452
177142754,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,99
177961080,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,234
178010372,1517290,en,english,access_exclusion,broad|high,access_exclusion:high:secureboot required→can't play|access_exclusion:broad:Secure Boot,171
178337522,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,152
178441950,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,82
178564496,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,14
178627201,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,128
178810250,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,44
178846607,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,45
178921030,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,69
178933043,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,15
179345402,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,289
179761545,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,292
179781410,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,136
179896871,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,202
180124576,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,156
180304813,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,511
180907359,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,147
181027235,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,50
181148701,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,40
181450350,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,323
181613280,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,132
181656169,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,149
181938310,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,431
182236796,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,38
182348047,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,775
182368665,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,337
182462890,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,282
182795704,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,17
182866999,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,380
182870270,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,71
183201159,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,171
183276023,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,33
183393708,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,19
184461749,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,313
184792268,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,47
185132262,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,481
185141444,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,52
185153156,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,116
185231649,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,80
185520648,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,79
185686108,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS|access_exclusion:broad:UEFI|access_exclusion:broad:motherboard,1193
186006028,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,156
186719629,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,206
186750876,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux|access_exclusion:broad:Steam Deck|access_exclusion:broad:Proton,145
186937355,1517290,en,english,access_exclusion,broad,access_exclusion:broad:cannot launch,130
187257181,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,137
188017784,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,302
188149212,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,44
188236692,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,398
188251270,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,55
188296269,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,59
188320998,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,519
188698967,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:BIOS,109
188886348,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,285
189219334,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,44
189379890,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Linux|access_exclusion:broad:Proton,557
189392575,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,390
189668265,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,62
190267042,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,221
190328691,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,309
190401298,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:UEFI,470
190433217,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,124
190448767,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot|access_exclusion:broad:Linux,103
190738598,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,180
191325917,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,41
191530165,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,192
192169003,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Linux,26
192489565,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,85
192708256,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,41
192913639,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,117
192914765,1245620,en,english,access_exclusion,broad,access_exclusion:broad:Steam Deck,243
192965883,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,168
193088802,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,132
193799313,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,81
193882529,1245620,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,435
194106972,1517290,en,english,access_exclusion,broad,access_exclusion:broad:Secure Boot,174
194254266,1517290,en,english,access_exclusion,broad,access_exclusion:broad:BIOS,290
